>
5.9212887236649 44.1956718839572 # AlpsCarpathians
5.7227563033714 44.1998556125364 # AlpsCarpathians
5.5200009075006 44.2082264260599 # AlpsCarpathians
5.3932765947414 44.2437779923472 # AlpsCarpathians
5.3045678235379 44.2939288823772 # AlpsCarpathians
5.2074131011798 44.3586377739276 # AlpsCarpathians
5.1313820180683 44.4191016783387 # AlpsCarpathians
5.0553421735966 44.4940645043792 # AlpsCarpathians
5.0257813445556 44.5896939277286 # AlpsCarpathians
5.0088806808863 44.672707859602 # AlpsCarpathians
4.9962117541544 44.7659431473028 # AlpsCarpathians
5.004657705309 44.8548761395633 # AlpsCarpathians
5.0553421735966 44.9477862135213 # AlpsCarpathians
5.1356049936456 45.0549420465368 # AlpsCarpathians
5.2479168690093 45.140507574327 # AlpsCarpathians
5.2496516183128 45.1413259816542 # AlpsCarpathians
5.3425132742127 45.2324668545886 # AlpsCarpathians
5.4768774929956 45.3315575741036 # AlpsCarpathians
5.6327420895102 45.4304518401431 # AlpsCarpathians
5.7671063082931 45.5499156576961 # AlpsCarpathians
5.8638492467256 45.6846193104459 # AlpsCarpathians
5.9982134655085 45.8447551179323 # AlpsCarpathians
6.1799153130136 46.1022211152905 # AlpsCarpathians
6.2957317324249 46.3102406555457 # AlpsCarpathians
6.3922468754943 46.4676780313885 # AlpsCarpathians
6.5128820429709 46.5989609031549 # AlpsCarpathians
6.6757557275806 46.6957710676004 # AlpsCarpathians
6.9049704310104 46.7753474215227 # AlpsCarpathians
7.2910222419279 46.8718041704604 # AlpsCarpathians
7.7257346469456 47.002808890376 # AlpsCarpathians
8.039619134564 47.077725346996 # AlpsCarpathians
8.3719638079529 47.1611494476708 # AlpsCarpathians
8.6673793484408 47.2128533455328 # AlpsCarpathians
9.0181929689602 47.275975285634 # AlpsCarpathians
9.2828386127107 47.3390087798746 # AlpsCarpathians
9.5413250202975 47.4276851826255 # AlpsCarpathians
9.781360003474 47.484810848244 # AlpsCarpathians
9.9967668033565 47.5504131376423 # AlpsCarpathians
10.199863892272 47.6386940410244 # AlpsCarpathians
10.427589164481 47.7012408984075 # AlpsCarpathians
10.710694994002 47.7324827392595 # AlpsCarpathians
11.086119275096 47.7410021586361 # AlpsCarpathians
11.455393081385 47.7835636400597 # AlpsCarpathians
12.150861086261 47.8798879283981 # AlpsCarpathians
